name,website,address,city,state,phone,reviews,rating,logo,query:,email
Gray Field Detox,https://gray-field-drug-rehabilitation-center.business.site/?utm_source=gmb&utm_medium=referral," 2200 N Canton Center Rd #101, Canton, MI 48187",Canton Township, Michigan,(734) 656-8542,Not Available,Not Available,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Michigan,
Sacred Heart Rehabilitation Center New Haven Outpatient,http://www.sacredheartcenter.com/," 58144 Gratiot Ave, New Haven, MI 48048",New Haven, Michigan,(810) 392-2167 ext. 1114,1,1.0,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Michigan,
Touchstone Recovery,#," 1709 Howard St, Lincoln Park, MI 48146",Lincoln Park, Michigan,(734) 309-3091,2,5.0,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Michigan,
Advanced Rapid Detox,https://advancedrapiddetox.com/," 4777 Outer Drive E Conner Creek Hospital Unit 2 West, Detroit, MI 48234",Detroit, Michigan,(800) 603-1813,53,4.8,https://lh5.googleusercontent.com/-3WfiexN2Vt8/AAAAAAAAAAI/AAAAAAAAAAA/v0LfsH8qaeA/s44-p-k-no-ns-nd/photo.jpg,drug rehab in Michigan,
Sacred Heart Rehabilitation Center Saginaw Outpatient,http://www.sacredheartcenter.com/," 301 E Genesee Ave, Saginaw, MI 48607",Saginaw, Michigan,(989) 776-6000,3,4.3,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Michigan,
Great Lakes Rehabilitation,#," 300 Care Center Dr, Manistee, MI 49660",Manistee, Michigan,Not Available,13,3.0,https://lh4.googleusercontent.com/-Xe_jBlZwq0Y/AAAAAAAAAAI/AAAAAAAAAAA/nVj7MnoExbs/s44-p-k-no-ns-nd/photo.jpg,drug rehab in Michigan,
Bear River Health,http://www.bearriverhealth.com/," 2329 Center St, Boyne Falls, MI 49713",Boyne Falls, Michigan,(231) 535-2822,55,4.0,https://lh4.googleusercontent.com/-WP1YuBdYzEU/AAAAAAAAAAI/AAAAAAAAAAA/S7n946VhmCI/s44-p-k-no-ns-nd/photo.jpg,drug rehab in Michigan,
Mid-Michigan Recovery Services Inc.,http://www.mmrsinc.org/," 913 W Holmes Rd Suite 200, Lansing, MI 48910",Lansing, Michigan,(517) 887-0226,4,4.8,https://lh6.googleusercontent.com/-7U5OS_CB1Nk/AAAAAAAAAAI/AAAAAAAAAAA/eyDZ-YmJinA/s44-p-k-no-ns-nd/photo.jpg,drug rehab in Michigan,
SHAR,http://www.sharinc.org/," 1852 W Grand Blvd, Detroit, MI 48208",Detroit, Michigan,(313) 894-8444,24,2.1,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Michigan,
Ten Sixteen Recovery Network,#," 2885 Health Pkwy, Mt Pleasant, MI 48858",Union Charter Township, Michigan,(989) 775-0604,6,3.7,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Michigan,
Hope Network Center for Recovery - Grand Rapids,https://hopenetwork.org/center-for-recovery/," 1000 E Paris Ave SE Suite 215, Grand Rapids, MI 49546",Grand Rapids Charter Township, Michigan,Not Available,18,3.4,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Michigan,
Sacred Heart Rehabilitation Center Madison Heights Recovery & Wellness Services,http://www.sacredheartcenter.com/," 28303 Dequindre Rd #100, Madison Heights, MI 48071",Madison Heights, Michigan,(248) 658-1116,35,3.4,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Michigan,
Dawn Farm,http://www.dawnfarm.org/," 6633 Stony Creek Rd, Ypsilanti, MI 48197",Ypsilanti Township, Michigan,(734) 485-8725,16,4.0,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Michigan,
Rainbow Center of Michigan,#," 14733 S Telegraph Rd, Monroe, MI 48161",Monroe Charter Township, Michigan,(734) 243-8707,17,3.5,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Michigan,
Sacred Heart Rehabilitation Center Adult Residential & Clearview Campus,http://www.sacredheartcenter.com/," 400 Stoddard Rd, Richmond, MI 48062",Macomb County, Michigan,(810) 392-2167,100,3.5,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Michigan,
Sacred Heart Rehabilitation Center Flint Outpatient Recovery & Wellness Services,http://www.sacredheartcenter.com/," 2091 Professional Dr, Flint, MI 48532",Flint Township, Michigan,(810) 732-1652,30,4.1,//lh3.googleusercontent.com/a-/AOh14Gis4ajeJE256dJFW_zAn7yrE-OOVxe66-jGkBrAzA=w32-h32-k-cc,drug rehab in Michigan,
Hope Network Center for Recovery - Petoskey,https://hopenetwork.org/center-for-recovery/," 616 Petoskey St Unit 110, Petoskey, MI 49770",Petoskey, Michigan,(616) 279-3725,Not Available,Not Available,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Michigan,
Henry Ford Allegiance Substance Abuse Services,https://www.henryford.com/locations/allegiance-addiction-recovery-center?utm_campaign=website-link&utm_medium=organic&utm_source=local-listing," 2424 W Washington Ave ste 100, Jackson, MI 49203",Summit Township, Michigan,(517) 205-2732,8,4.6,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Michigan,
"THE BRIGHTON CENTER, INC.",http://thebrightoncenteraddictiontreatmentservices.com/," 2512 Harte Dr, Brighton, MI 48114",Livingston County, Michigan,(810) 229-9220,6,3.2,https://lh4.googleusercontent.com/-f5UN5LNR94M/AAAAAAAAAAI/AAAAAAAAAAA/K0Y3BFVgJc0/s44-p-k-no-ns-nd/photo.jpg,drug rehab in Michigan,
Sacred Heart Rehabilitation Center Serenity Hills Recovery & Wellness Center,http://www.sacredheartcenter.com/," 6418 Deans Hill Rd, Berrien Center, MI 49102",Berrien Center, Michigan,(269) 815-5500,24,3.9,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Michigan,
Ascension Brighton Center for Recovery,https://healthcare.ascension.org/Locations/Michigan/MIDET/Brighton-Ascension-Brighton-Center-for-Recovery?utm_campaign=gmb&utm_medium=organic&utm_source=local," 12851 Grand River Ave, Brighton, MI 48116",Livingston County, Michigan,(810) 227-1211,65,3.5,https://lh5.googleusercontent.com/-15pNodQmnfQ/AAAAAAAAAAI/AAAAAAAAAAA/faukn9aEw1w/s44-p-k-no-ns-nd/photo.jpg,drug rehab in Michigan,
Sacred Heart Rehabilitation Center Bay City Outpatient,http://www.sacredheartcenter.com/," 1106 Washington Ave, Bay City, MI 48708",Bay City, Michigan,(989) 894-2991,4,4.0,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Michigan,
Bear River Health Outreach,http://www.bearriverhealth.com/," 1619 M-32, Gaylord, MI 49735",Otsego County, Michigan,(231) 751-0070,3,5.0,https://lh5.googleusercontent.com/-s68SvsA5GDM/AAAAAAAAAAI/AAAAAAAAAAA/fYq2Cx7iSw8/s44-p-k-no-ns-nd/photo.jpg,drug rehab in Michigan,
First Lane Rehab Center,#," 440 Alameda St, Detroit, MI 48203",Detroit, Michigan,(313) 528-6621,Not Available,Not Available,https://lh6.googleusercontent.com/-jUsJM3yjvVI/AAAAAAAAAAI/AAAAAAAAAAA/3XmqcKc26Qs/s44-p-k-no-ns-nd/photo.jpg,drug rehab in Michigan,
Guest House,http://guesthouse.org/," 1601 Joslyn Rd, Lake Orion, MI 48360",Orion Township, Michigan,(248) 391-3100,4,3.8,https://lh3.googleusercontent.com/-ZXeerZADD90/AAAAAAAAAAI/AAAAAAAAAAA/fvqxQexqbko/s44-p-k-no-ns-nd/photo.jpg,drug rehab in Michigan,
Addiction Treatment Services,http://www.addictiontreatmentservices.org/," 747 E Eighth St, Traverse City, MI 49686",Traverse City, Michigan,(231) 201-5693,34,4.0,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Michigan,
Detox Help Center Michigan,https://detox-help-center-michigan.business.site/?utm_source=gmb&utm_medium=referral," 12840 Hamilton Ave, Highland Park, MI 48203",Highland Park, Michigan,(866) 779-0431,56,3.6,//lh3.googleusercontent.com/a-/AOh14Ginv5CAQgdtyAiRL9mAwe6y0hfni_2uH0Tl_Cbn4w=w32-h32-k-cc,drug rehab in Michigan,
Community Healing Center,http://www.communityhealingcenter.org/," 1910 Shaffer St, Kalamazoo, MI 49048",Kalamazoo Township, Michigan,(844) 206-8738,16,3.9,https://lh3.googleusercontent.com/a/AATXAJzNjQ0hwZ8UvaBahJb_t7ngh5PMGNYwx3Vht3uy=s40-c-rp-br100,drug rehab in Michigan,
Sanford Behavioral Health at John Street,https://sanfordhousegr.com/," 221 John St NE, Grand Rapids, MI 49503",Grand Rapids, Michigan,(616) 552-1641,12,5.0,https://lh4.googleusercontent.com/-ZnQU7QebIfY/AAAAAAAAAAI/AAAAAAAAAAA/HnJ3xDn8WHI/s44-p-k-no-ns-nd/photo.jpg,drug rehab in Michigan,
Meridian Health Services Men’s Facility,http://www.meridian-hs.org/," 1255 N Oakland Blvd, Waterford Twp, MI 48327",Waterford Township, Michigan,(248) 599-8999,96,3.9,https://lh3.googleusercontent.com/-Chv-MBFGANQ/AAAAAAAAAAI/AAAAAAAAAAA/fwh1nrQh50A/s44-p-k-no-ns-nd/photo.jpg,drug rehab in Michigan,
BASES,http://www.basesrecoverycenter.org/," 208 W Lincoln St, Charlevoix, MI 49720",Charlevoix, Michigan,(231) 547-1144,8,4.3,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Michigan,
Mid-Michigan Recovery Center,#," 3821 N Grant Ave, Harrison, MI 48625",Clare County, Michigan,(989) 539-2811,1,5.0,https://lh3.googleusercontent.com/-oBkU9M_g0HA/AAAAAAAAAAI/AAAAAAAAAAA/aHWE1C801DM/s44-p-k-no-ns-nd/photo.jpg,drug rehab in Michigan,
St Joseph Mercy Rehab Services,http://www.stjoesannarbor.org/rehab," 5315 Elliott Dr # 203, Ypsilanti, MI 48197",Superior Township, Michigan,(734) 712-3456,Not Available,Not Available,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Michigan,
"Beginning Step, Inc",http://www.beginningstep.com/," 32715 Dorsey St, Westland, MI 48186",Westland, Michigan,(734) 641-1141,4,4.3,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Michigan,
Sanford Behavioral Health at Cherry Street,https://sanfordhousegr.com/," 540 Cherry St SE, Grand Rapids, MI 49503",Grand Rapids, Michigan,(616) 288-6970,18,4.8,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Michigan,
OAR Inc,http://www.oar-inc.org/," 483 Century Ln, Holland, MI 49423",Holland, Michigan,(616) 396-5284,7,5.0,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Michigan,
Ottagan Addictions Recovery Inc,#," 377 Lincoln Ave, Holland, MI 49423",Holland, Michigan,Not Available,1,5.0,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Michigan,
Harbor Hall Residential & Main Office,http://www.harborhall.com/," 704 Emmet St, Petoskey, MI 49770",Petoskey, Michigan,(231) 347-5511,22,4.4,https://lh4.googleusercontent.com/-LWgIiBuZTCc/AAAAAAAAAAI/AAAAAAAAAAA/KvPnGqWcbPY/s44-p-k-no-ns-nd/photo.jpg,drug rehab in Michigan,
Shar Macomb,http://www.sharinc.org/," 6902 Chicago Rd, Warren, MI 48092",Warren, Michigan,(586) 983-2670,13,3.4,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Michigan,
Flint Odyssey House,http://www.odysseyvillage.com/," 529 Martin Luther King Ave, Flint, MI 48502",Flint, Michigan,(810) 238-0483,34,3.5,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Michigan,
The Doorway to Recovery,http://www.thedoorwaytorecovery.org/," 19308 Farmington Rd, Livonia, MI 48152",Livonia, Michigan,(248) 987-2696,2,5.0,https://lh3.googleusercontent.com/-S-0rY3HdEUY/AAAAAAAAAAI/AAAAAAAAAAA/URKqDE9h0vM/s44-p-k-no-ns-nd/photo.jpg,drug rehab in Michigan,
Great Lakes Recovery Centers - Men's New Hope House,http://www.greatlakesrecovery.org/," 301 E Spruce St, Sault Ste. Marie, MI 49783",Sault Ste. Marie, Michigan,(906) 635-5542,8,3.5,https://lh3.googleusercontent.com/a/AATXAJxJa642dKMLwrTUMfcKbfDegSw_qCLSeC20n_gw=s40-c-rp-br100,drug rehab in Michigan,
Detroit Addiction Treatment Center & Rehabilitation Program,https://detroit-addiction-treatment-center.business.site/?utm_source=gmb&utm_medium=referral," 47838 Wade St, Detroit, MI 48213",Detroit, Michigan,(231) 241-3275,7,4.0,https://lh5.googleusercontent.com/-8sQ50kQjvXw/AAAAAAAAAAI/AAAAAAAAAAA/C1V0beJB044/s44-p-k-no-ns-nd/photo.jpg,drug rehab in Michigan,
Addiction Treatment Services,https://www.addictiontreatmentservices.org/," 1010 S Garfield Ave, Traverse City, MI 49686",Traverse City, Michigan,(231) 346-5216,13,4.7,https://lh3.googleusercontent.com/a-/AOh14GjMVTZkntLUV_olUa-1vfMXdE2BiWr6CP5lj-0oQA=s40-c-rp-ba4-br100,drug rehab in Michigan,
MGA Crisis Intervention,http://mariongatleyassociation.com/our-locations/michigan/intervention-drug-rehab-association-17177-n-laurel-park-dr-n-livonia-mi-48152/," 17177 N Laurel Park Dr #325, Livonia, MI 48152",Livonia, Michigan,(734) 822-6656,1,5.0,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Michigan,
Skyremedy Rehab Center Michigan,https://drug-rehab-alcohol-detox-skyremedy-michigan.business.site/?utm_source=gmb&utm_medium=referral," 321 Industrial Park Dr, Belleville, MI 48111",Belleville, Michigan,(734) 236-9503,1,5.0,https://lh3.googleusercontent.com/-S4NObP9bnNo/AAAAAAAAAAI/AAAAAAAAAAA/2TWTGH6HTKU/s44-p-k-no-ns-nd/photo.jpg,drug rehab in Michigan,
Freedom Recovery Center,http://frcmichigan.com/," 62 Division St, Coldwater, MI 49036",Coldwater, Michigan,(517) 278-4673,Not Available,Not Available,https://lh4.googleusercontent.com/-0-YGi_v8ATE/AAAAAAAAAAI/AAAAAAAAAAA/HXz9RVlxYOY/s44-p-k-no-ns-nd/photo.jpg,drug rehab in Michigan,
Great Lakes Recovery Centers - Escanaba Outpatient Services,http://www.greatlakesrecovery.org/," 1101 Ludington St Suite H, Escanaba, MI 49829",Escanaba, Michigan,(906) 789-3528,3,2.3,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Michigan,
Meridian Health Services Women’s Facility/ MAT Facility,http://meridian-hs.org/," 1435 N Oakland Blvd, Waterford Twp, MI 48327",Waterford Township, Michigan,(248) 599-8999,56,3.9,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Michigan,
Life Challenge of Michigan,http://www.lifechallengeofmichigan.org/," 3380 Beck Rd, Hillsdale, MI 49242",Hillsdale, Michigan,(517) 437-0077,2,4.0,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Michigan,
Greenbrook Recovery Center,http://www.stjoesannarbor.org/OutpatientChemicalDependencyProgram," 5401 McAuley Dr, Ypsilanti, MI 48197",Superior Township, Michigan,(734) 786-4900,Not Available,Not Available,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Michigan,
Pure Life Opioid Rehab Michigan,https://drug-rehab-alcohol-detox-pure-life-michigan.business.site/?utm_source=gmb&utm_medium=referral," 311 Maynard St, Ann Arbor, MI 48104",Ann Arbor, Michigan,(734) 322-6128,4,5.0,https://lh5.googleusercontent.com/-oFK0BtM1suo/AAAAAAAAAAI/AAAAAAAAAAA/-7Fcy-_g6d0/s44-p-k-no-ns-nd/photo.jpg,drug rehab in Michigan,
Our Hope Association,#," 324 Lyon St NE, Grand Rapids, MI 49503",Grand Rapids, Michigan,(616) 451-2039,8,3.9,https://lh3.googleusercontent.com/-68-eQxODVaQ/AAAAAAAAAAI/AAAAAAAAAAA/TtfyWC4P1ck/s44-p-k-no-ns-nd/photo.jpg,drug rehab in Michigan,
The Salvation Army Adult Rehabilitation Center,http://grandrapids.satruck.org/," 1491 Division Ave S, Grand Rapids, MI 49507",Grand Rapids, Michigan,(616) 452-3133 ext. 123,7,3.4,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Michigan,
"DOT Caring Centers, Inc.",http://www.dotcaring.com/," 3190 Hallmark Ct, Saginaw, MI 48603",Saginaw County, Michigan,(800) 822-7464,14,2.4,https://lh3.googleusercontent.com/---OYU1DNHIs/AAAAAAAAAAI/AAAAAAAAAAA/8veSbqwfqV8/s44-p-k-no-ns-nd/photo.jpg,drug rehab in Michigan,
Western Michigan Comprehensive Treatment Center,https://www.ctcprograms.com/location/western-michigan-comprehensive-treatment-center/?utm_source=GMB&utm_medium=organic&utm_campaign=listing&utm_term=brand," 3584 Fairlanes Ave SW Suite 2, Grandville, MI 49418",Grandville, Michigan,(616) 797-2124,22,4.5,https://lh6.googleusercontent.com/-QNJ1NahdKeo/AAAAAAAAAAI/AAAAAAAAAAA/QjFPlC_3nbA/s44-p-k-no-ns-nd/photo.jpg,drug rehab in Michigan,
Detroit Recovery Services,#," 91 Manchester St, Detroit, MI 48203",Highland Park, Michigan,(877) 889-0836,4,5.0,https://lh3.googleusercontent.com/a/AATXAJzE5BDgCmHT4XVgeXINp8m6BEjDwvW3Q9pOAmy0Dg=s40-c-rp-ba2-br100,drug rehab in Michigan,
Glass House [Mid-Michigan Recovery Services],http://www.mmrsinc.org/," 419 N Martin Luther King Jr Blvd, Lansing, MI 48915",Lansing, Michigan,(517) 887-0226,2,5.0,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Michigan,
Cherry Health – Muskegon Recovery Center,http://www.cherryhealth.org/find-location/muskegon-recovery-center/," 1611 Oak Ave, Muskegon, MI 49442",Muskegon Township, Michigan,(231) 767-1921,25,4.3,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Michigan,
Ten Sixteen Recovery Network,http://www.1016.org/," 805 Beech St, Clare, MI 48617",Clare, Michigan,(989) 802-0742,2,3.0,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Michigan,
RISE Recovery Community,http://www.rrclansing.org/," 217 N Sycamore St, Lansing, MI 48933",Lansing, Michigan,(517) 703-3389,21,3.6,https://lh3.googleusercontent.com/-SeW1wQcoAbc/AAAAAAAAAAI/AAAAAAAAAAA/xnkdCkB0jfQ/s44-p-k-no-ns-nd/photo.jpg,drug rehab in Michigan,
Freedom Recovery Center,#," 234 S 2nd Ave, Alpena, MI 49707",Alpena, Michigan,(517) 881-6199,12,3.8,https://lh3.googleusercontent.com/-Bd7-aaMeqa0/AAAAAAAAAAI/AAAAAAAAAAA/rV21ByKQJHg/s44-p-k-no-ns-nd/photo.jpg,drug rehab in Michigan,
The Doorway To Recovery - Main Office,http://www.thedoorwaytorecovery.org/," 33634 Eight Mile Rd, Farmington, MI 48335",Farmington Hills, Michigan,(248) 987-2696,11,2.7,https://lh6.googleusercontent.com/-zasgEnjiYOg/AAAAAAAAAAI/AAAAAAAAAAA/p91GmEVqAgs/s44-p-k-no-ns-nd/photo.jpg,drug rehab in Michigan,
Great Lakes Recovery Centers - Adult Residential Services,http://www.greatlakesrecovery.org/," 241 Wright St, Marquette, MI 49855",Marquette, Michigan,(906) 228-7611,4,3.5,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Michigan,
Holy Cross Services - Queen of Angels,https://holycrossservices.org/," 3400 S Washington Rd, Saginaw, MI 48601",Saginaw County, Michigan,(844) 452-4767,16,3.4,https://lh3.googleusercontent.com/a/AATXAJzFELqN50A5dtOkcevIXDpTp5T7sJKMlQIfSXFe=s40-c-rp-ba4-br100,drug rehab in Michigan,
Horizon Treatment Center,http://www.horizontreatment.org/," 24901 Northwestern Hwy #412, Southfield, MI 48075",Southfield, Michigan,(248) 423-1728,7,3.3,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Michigan,
Getwell Opioid Rehab Michigan,https://drug-rehab-alcohol-detox-getwell-michigan.business.site/?utm_source=gmb&utm_medium=referral," 403 S Kalamazoo St, Paw Paw, MI 49079",Paw Paw, Michigan,(269) 259-6983,3,5.0,https://lh5.googleusercontent.com/-neaaZqKPnmY/AAAAAAAAAAI/AAAAAAAAAAA/1e-9d0Ut9Vo/s44-p-k-no-ns-nd/photo.jpg,drug rehab in Michigan,
Alcohol & Drug Services,http://www.catholichumanservices.org/," 438 Co Rd 612, Kalkaska, MI 49646",Kalkaska, Michigan,Not Available,Not Available,Not Available,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Michigan,
Sunrise Centre,http://www.alpenasunrisecentre.org/," 630 Walnut St, Alpena, MI 49707",Alpena, Michigan,(989) 356-6649,9,3.1,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Michigan,
Pure Recovery,#," 19436 Packard St, Detroit, MI 48234",Detroit, Michigan,Not Available,2,5.0,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Michigan,
Eastside Outpatient Services,http://www.eastsidesac.com/," 445 E Sherman Blvd, Muskegon, MI 49444",Muskegon Heights, Michigan,(231) 739-4359,15,2.7,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Michigan,
"Life Treatment Centers, Inc.",http://www.lifetreatmentcenters.org/," 1402 S Michigan St, South Bend, IN 46613",South Bend, Indiana,(574) 233-5433,9,3.1,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Michigan,
Harbor Hall Outpatient Petoskey,http://www.harborhall.com/," 2236 E Mitchell Rd #5, Petoskey, MI 49770",Emmet County, Michigan,(231) 347-9880,4,5.0,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Michigan,
Jellema Treatment Center,#," 243 68th St SE, Grand Rapids, MI 49548",the Cutlerville, Michigan,(616) 456-0861,2,4.5,//www.gstatic.com/ui/v1/activityindicator/loading_24.gif,drug rehab in Michigan,
Ann Arbor Comprehensive Treatment Center,https://www.ctcprograms.com/location/ann-arbor-comprehensive-treatment-center/?utm_source=GMB&utm_medium=organic&utm_campaign=listing&utm_term=brand," 522 S Maple Rd, Ann Arbor, MI 48103",Ann Arbor, Michigan,(734) 773-1785,23,4.4,https://lh5.googleusercontent.com/-pkpiAJ8294g/AAAAAAAAAAI/AAAAAAAAAAA/H7AmOfQc2LM/s44-p-k-no-ns-nd/photo.jpg,drug rehab in Michigan,
Bear River Health Outreach,http://www.bearriverhealth.com/," 8446 M-119, Harbor Springs, MI 49740",Emmet County, Michigan,(231) 545-4141,5,5.0,https://lh6.googleusercontent.com/-Er8i3fpFB1E/AAAAAAAAAAI/AAAAAAAAAAA/2fKQXDcbslo/s44-p-k-no-ns-nd/photo.jpg,drug rehab in Michigan,
